Deck,Player,Date,Tournament,Placement,Player_Total,Score,Decklist_url,Tournament_url,Decklists
Giratina ex Darkrai ex,Zegger,2025-08-09,Pocket Legends League #35 (Season 4) - 50 USD,1.0,121.0,9 - 2 - 1,/tournament/688ee8989e64f4a232d0e656/player/zegger/decklist,/tournament/688ee8989e64f4a232d0e656/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Sabrina"",""4"":""Mars"",""5"":""Cyrus"",""6"":""Pok\u00e9mon Center"",""7"":""Guzma"",""8"":""Red"",""9"":""Leaf"",""10"":""Pok\u00e9 Ball"",""11"":""Red Card"",""12"":""Potion"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Giratina ex Darkrai ex,FrogEX | tachi,2025-08-14,🐸FrogEX Weekly Cup • 50 USD Prize [S3-3/12]🐸,3.0,346.0,10 - 3 - 0,/tournament/68975bcc12254c15df826301/player/haxxsel/decklist,/tournament/68975bcc12254c15df826301/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""1"",""11"":""2"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Leaf"",""4"":""Mars"",""5"":""Pok\u00e9mon Center"",""6"":""Red"",""7"":""Silver"",""8"":""Sabrina"",""9"":""Cyrus"",""10"":""Guzma"",""11"":""Pok\u00e9 Ball"",""12"":""Potion"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Giratina ex Darkrai ex,Eternal_TCG,2025-08-02,Ursiiday's Pocket Weekly #37 • 400 USD Prize,8.0,839.0,9 - 2 - 1,/tournament/68854b18164bc0b13840d17a/player/eternal_tcg/decklist,/tournament/68854b18164bc0b13840d17a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Pok\u00e9mon Center"",""4"":""Red"",""5"":""Silver"",""6"":""Sabrina"",""7"":""Leaf"",""8"":""Cyrus"",""9"":""Guzma"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Red Card"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Giratina ex Darkrai ex,FuzedAsian,2025-07-31,🐸FrogEX Weekly Cup • 50 USD Prize [S3-1/12]🐸,3.0,303.0,9 - 3 - 0,/tournament/6887c85ddd3aa218838a49a4/player/fuzedasian/decklist,/tournament/6887c85ddd3aa218838a49a4/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Pok\u00e9mon Center"",""4"":""Sabrina"",""5"":""Cyrus"",""6"":""Mars"",""7"":""Red"",""8"":""Leaf"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Red Card"",""12"":""Rocky Helmet"",""13"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,yoji14,2025-08-02,Ursiiday's Pocket Weekly #37 • 400 USD Prize,9.0,839.0,9 - 2 - 0,/tournament/68854b18164bc0b13840d17a/player/yoji14/decklist,/tournament/68854b18164bc0b13840d17a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""1"",""11"":""2"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Leaf"",""4"":""Mars"",""5"":""Pok\u00e9mon Center"",""6"":""Red"",""7"":""Silver"",""8"":""Sabrina"",""9"":""Cyrus"",""10"":""Guzma"",""11"":""Pok\u00e9 Ball"",""12"":""Potion"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Giratina ex Darkrai ex,AggerLenny,2025-08-04,🐸FrogEX Wisdom of Sea and Sky • 50 USD Prize🐸,3.0,276.0,9 - 3 - 0,/tournament/688e092571faa4f93bbc7cb2/player/aggerlenny/decklist,/tournament/688e092571faa4f93bbc7cb2/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Sabrina"",""4"":""Leaf"",""5"":""Cyrus"",""6"":""Pok\u00e9mon Center"",""7"":""Guzma"",""8"":""Red"",""9"":""Silver"",""10"":""Pok\u00e9 Ball"",""11"":""Red Card"",""12"":""Potion"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Giratina ex Darkrai ex,MW9,2025-07-30,NEW FORMAT TOURNAMENT BY JEUDY FOR JEUDY,2.0,180.0,9 - 3 - 0,/tournament/687d24db3e7086bfd3b9b045/player/mw9/decklist,/tournament/687d24db3e7086bfd3b9b045/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Nihilego"",""3"":""Leaf"",""4"":""Professor's Research"",""5"":""Pok\u00e9mon Center"",""6"":""Sabrina"",""7"":""Cyrus"",""8"":""Silver"",""9"":""Pok\u00e9 Ball"",""10"":""Red Card"",""11"":""Potion"",""12"":""Poison Barb"",""13"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""(A3a-42)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,SG| KenriW,2025-08-10,underground pocket special 20$usd,2.0,166.0,10 - 3 - 1,/tournament/6891c1ed71faa4f93bbca8ae/player/kenriwest/decklist,/tournament/6891c1ed71faa4f93bbca8ae/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""1"",""11"":""2"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Red"",""4"":""Pok\u00e9mon Center"",""5"":""Cyrus"",""6"":""Leaf"",""7"":""Sabrina"",""8"":""Mars"",""9"":""Silver"",""10"":""Guzma"",""11"":""Pok\u00e9 Ball"",""12"":""Potion"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Giratina ex Darkrai ex,kimusan,2025-08-08,🌋Magma $51 King of the Hill × $10K Cup Soon🌋,4.0,327.0,7 - 1 - 0,/tournament/688bdc5edd3aa218838a7046/player/kimusan/decklist,/tournament/688bdc5edd3aa218838a7046/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Pok\u00e9mon Center"",""4"":""Sabrina"",""5"":""Cyrus"",""6"":""Mars"",""7"":""Red"",""8"":""Leaf"",""9"":""Guzma"",""10"":""Pok\u00e9 Ball"",""11"":""Red Card"",""12"":""Potion"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Giratina ex Darkrai ex,moonsidee,2025-08-02,Ursiiday's Pocket Weekly #37 • 400 USD Prize,11.0,839.0,8 - 2 - 1,/tournament/68854b18164bc0b13840d17a/player/moonsidee/decklist,/tournament/68854b18164bc0b13840d17a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""1"",""11"":""2"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Sabrina"",""4"":""Leaf"",""5"":""Cyrus"",""6"":""Silver"",""7"":""Red"",""8"":""Mars"",""9"":""Guzma"",""10"":""Pok\u00e9mon Center"",""11"":""Pok\u00e9 Ball"",""12"":""Potion"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Espeon ex Sylveon ex,Sekkarou,2025-08-02,Ursiiday's Pocket Weekly #37 • 400 USD Prize,2.0,839.0,11 - 2 - 1,/tournament/68854b18164bc0b13840d17a/player/sekkarou/decklist,/tournament/68854b18164bc0b13840d17a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""1""},""Card"":{""0"":""Eevee"",""1"":""Sylveon ex"",""2"":""Espeon ex"",""3"":""Sylveon"",""4"":""Espeon"",""5"":""Eevee ex"",""6"":""Professor's Research"",""7"":""Sabrina"",""8"":""Cyrus"",""9"":""Silver"",""10"":""Pok\u00e9 Ball"",""11"":""Eevee Bag"",""12"":""Red Card"",""13"":""Giant Cape""},""Version"":{""0"":""(A4-134)"",""1"":""(A3b-34)"",""2"":""(A4-83)"",""3"":""(A3b-33)"",""4"":""(A3b-28)"",""5"":""(A3b-56)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Espeon ex Sylveon ex,victorardiles,2025-08-08,🌋Magma $51 King of the Hill × $10K Cup Soon🌋,1.0,327.0,9 - 0 - 0,/tournament/688bdc5edd3aa218838a7046/player/victorardiles/decklist,/tournament/688bdc5edd3aa218838a7046/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""1""},""Card"":{""0"":""Eevee"",""1"":""Espeon ex"",""2"":""Sylveon ex"",""3"":""Sylveon"",""4"":""Espeon"",""5"":""Eevee ex"",""6"":""Professor's Research"",""7"":""Silver"",""8"":""Sabrina"",""9"":""Cyrus"",""10"":""Pok\u00e9 Ball"",""11"":""Red Card"",""12"":""Eevee Bag"",""13"":""Giant Cape""},""Version"":{""0"":""(A4-134)"",""1"":""(A4-83)"",""2"":""(A3b-34)"",""3"":""(A3b-33)"",""4"":""(A3b-28)"",""5"":""(A3b-56)"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Espeon ex Sylveon ex,Sylar33,2025-07-31,🐸FrogEX Weekly Cup • 50 USD Prize [S3-1/12]🐸,1.0,303.0,11 - 1 - 1,/tournament/6887c85ddd3aa218838a49a4/player/sylar33/decklist,/tournament/6887c85ddd3aa218838a49a4/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1""},""Card"":{""0"":""Eevee"",""1"":""Sylveon ex"",""2"":""Espeon ex"",""3"":""Sylveon"",""4"":""Eevee ex"",""5"":""Professor's Research"",""6"":""Silver"",""7"":""Sabrina"",""8"":""Cyrus"",""9"":""Mars"",""10"":""Pok\u00e9 Ball"",""11"":""Eevee Bag"",""12"":""Giant Cape""},""Version"":{""0"":""(A4-134)"",""1"":""(A3b-34)"",""2"":""(A4-83)"",""3"":""(A3b-33)"",""4"":""(A3b-56)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
