Deck,Player,Date,Tournament,Placement,Player_Total,Score,Decklist_url,Tournament_url,Decklists
Giratina ex Darkrai ex,MERCUR,2025-05-17,Grails.gg Pocket Royale $10k - Hosted by Ursiiday,20.0,2829.0,10 - 2 - 1,/tournament/681a85af524e86dc8e9f4ad1/player/mercur/decklist,/tournament/681a85af524e86dc8e9f4ad1/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Sabrina"",""4"":""Mars"",""5"":""Cyrus"",""6"":""Red"",""7"":""Pok\u00e9mon Center"",""8"":""Guzma"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Rocky Helmet"",""12"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,JamesCox190,2025-05-10,Ursiiday's Pocket Weekly #28 • 400 USD Prize,7.0,941.0,9 - 2 - 1,/tournament/68168a4cd7ac342ba904e15e/player/jamescox190/decklist,/tournament/68168a4cd7ac342ba904e15e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Sabrina"",""4"":""Red"",""5"":""Leaf"",""6"":""Cyrus"",""7"":""Mars"",""8"":""Guzma"",""9"":""Pok\u00e9mon Center"",""10"":""Pok\u00e9 Ball"",""11"":""Red Card"",""12"":""Rocky Helmet"",""13"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,ppitopin8,2025-05-08,🐸FrogEX Weekly Cup #18 • 50 USD Prize🐸,3.0,378.0,11 - 2 - 0,/tournament/680e5306fcf14d4e4278ea42/player/ppitopin8/decklist,/tournament/680e5306fcf14d4e4278ea42/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Giratina ex"",""3"":""Darkrai ex"",""4"":""Professor's Research"",""5"":""Mars"",""6"":""Cyrus"",""7"":""Iono"",""8"":""Pok\u00e9 Ball"",""9"":""Rare Candy"",""10"":""Potion"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A2b-35)"",""3"":""(A2-110)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,Prospect12,2025-05-03,Ursiiday's Pocket Weekly #27 • 400 USD Prize,11.0,1047.0,8 - 2 - 1,/tournament/680d5313223a6c7d5ec9623a/player/prospect12/decklist,/tournament/680d5313223a6c7d5ec9623a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""2"",""11"":""1"",""12"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Leaf"",""4"":""Sabrina"",""5"":""Cyrus"",""6"":""Red"",""7"":""Mars"",""8"":""Pok\u00e9 Ball"",""9"":""Potion"",""10"":""Rocky Helmet"",""11"":""Giant Cape"",""12"":""Poison Barb""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,matheusgatmat,2025-05-04,Danielcmini tournament🏆: PREMIUM PASS,2.0,180.0,10 - 1 - 0,/tournament/68111406fcf14d4e4278facf/player/matheusgatmat/decklist,/tournament/68111406fcf14d4e4278facf/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Team Rocket"",""3"":""Professor's Research"",""4"":""Cyrus"",""5"":""Leaf"",""6"":""Mars"",""7"":""Red"",""8"":""Sabrina"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,Zegion,2025-05-03,Ursiiday's Pocket Weekly #27 • 400 USD Prize,12.0,1047.0,8 - 2 - 1,/tournament/680d5313223a6c7d5ec9623a/player/zegion/decklist,/tournament/680d5313223a6c7d5ec9623a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""2"",""12"":""2""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Oricorio"",""3"":""Professor's Research"",""4"":""Leaf"",""5"":""Mars"",""6"":""Guzma"",""7"":""Sabrina"",""8"":""Cyrus"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Giant Cape"",""12"":""Rocky Helmet""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""(A3-66)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Giratina ex Darkrai ex,SilverOnion,2025-05-10,Ursiiday's Pocket Weekly #28 • 400 USD Prize,11.0,941.0,9 - 2 - 0,/tournament/68168a4cd7ac342ba904e15e/player/silveronion/decklist,/tournament/68168a4cd7ac342ba904e15e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Cyrus"",""4"":""Sabrina"",""5"":""Leaf"",""6"":""Red"",""7"":""Mars"",""8"":""Pok\u00e9mon Center"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Red Card"",""12"":""Rocky Helmet"",""13"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,BlazeBR,2025-05-03,Ursiiday's Pocket Weekly #27 • 400 USD Prize,13.0,1047.0,8 - 2 - 1,/tournament/680d5313223a6c7d5ec9623a/player/blazebr/decklist,/tournament/680d5313223a6c7d5ec9623a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Giratina ex"",""3"":""Darkrai ex"",""4"":""Cyrus"",""5"":""Professor's Research"",""6"":""Mars"",""7"":""Pok\u00e9 Ball"",""8"":""Rare Candy"",""9"":""Rocky Helmet"",""10"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A2b-35)"",""3"":""(A2-110)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Giratina ex Darkrai ex,culture,2025-05-10,Ursiiday's Pocket Weekly #28 • 400 USD Prize,12.0,941.0,8 - 1 - 2,/tournament/68168a4cd7ac342ba904e15e/player/culture/decklist,/tournament/68168a4cd7ac342ba904e15e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Pok\u00e9mon Center"",""4"":""Cyrus"",""5"":""Sabrina"",""6"":""Red"",""7"":""Mars"",""8"":""Leaf"",""9"":""Potion"",""10"":""Pok\u00e9 Ball"",""11"":""Red Card"",""12"":""Rocky Helmet"",""13"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,Fedped,2025-05-08,🐸FrogEX Weekly Cup #18 • 50 USD Prize🐸,5.0,378.0,10 - 2 - 0,/tournament/680e5306fcf14d4e4278ea42/player/fedped/decklist,/tournament/680e5306fcf14d4e4278ea42/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""2"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Giratina ex"",""3"":""Darkrai ex"",""4"":""Professor's Research"",""5"":""Cyrus"",""6"":""Leaf"",""7"":""Pok\u00e9 Ball"",""8"":""Rare Candy"",""9"":""Rocky Helmet"",""10"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A2b-35)"",""3"":""(A2-110)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Giratina ex Greninja,habuver,2025-05-03,Ursiiday's Pocket Weekly #27 • 400 USD Prize,1.0,1047.0,12 - 1 - 1,/tournament/680d5313223a6c7d5ec9623a/player/habuver/decklist,/tournament/680d5313223a6c7d5ec9623a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Snorlax"",""3"":""Giratina ex"",""4"":""Professor's Research"",""5"":""Pok\u00e9mon Center"",""6"":""Barry"",""7"":""Cyrus"",""8"":""Pok\u00e9 Ball"",""9"":""Rare Candy"",""10"":""Rocky Helmet""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A2a-63)"",""3"":""(A2b-35)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA""}}"
Giratina ex Greninja,MST,2025-05-10,Ursiiday's Pocket Weekly #28 • 400 USD Prize,1.0,941.0,12 - 2 - 0,/tournament/68168a4cd7ac342ba904e15e/player/mst/decklist,/tournament/68168a4cd7ac342ba904e15e/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Tapu Lele"",""3"":""Giratina ex"",""4"":""Professor's Research"",""5"":""Cyrus"",""6"":""Pok\u00e9mon Center"",""7"":""Mars"",""8"":""Rare Candy"",""9"":""Pok\u00e9 Ball"",""10"":""Pok\u00e9mon Communication"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3-84)"",""3"":""(A2b-35)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Giratina ex Greninja,K1ngHungry,2025-05-17,Grails.gg Pocket Royale $10k - Hosted by Ursiiday,5.0,2829.0,12 - 2 - 1,/tournament/681a85af524e86dc8e9f4ad1/player/k1nghungry/decklist,/tournament/681a85af524e86dc8e9f4ad1/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Tapu Lele"",""3"":""Giratina ex"",""4"":""Professor's Research"",""5"":""Cyrus"",""6"":""Pok\u00e9mon Center"",""7"":""Mars"",""8"":""Rare Candy"",""9"":""Pok\u00e9 Ball"",""10"":""Red Card"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3-84)"",""3"":""(A2b-35)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Giratina ex Greninja,XingXimi,2025-05-10,$1000 Celestial Guardians Tournament | GODZLY,2.0,810.0,12 - 3 - 1,/tournament/680fceb7fcf14d4e4278f42c/player/xingximi/decklist,/tournament/680fceb7fcf14d4e4278f42c/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""2"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Snorlax"",""3"":""Giratina ex"",""4"":""Barry"",""5"":""Professor's Research"",""6"":""Pok\u00e9mon Center"",""7"":""Cyrus"",""8"":""Ilima"",""9"":""Pok\u00e9 Ball"",""10"":""Rare Candy"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A2a-63)"",""3"":""(A2b-35)"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
