Deck,Player,Date,Tournament,Placement,Player_Total,Score,Decklist_url,Tournament_url,Decklists
Sylveon ex Greninja,Whyhellothere,2025-07-12,Ursiiday's Pocket Weekly #34 • 400 USD Prize,4.0,572.0,10 - 3 - 0,/tournament/6869a098f43abb4c700a536d/player/whyhellothere/decklist,/tournament/6869a098f43abb4c700a536d/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1"",""12"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Eevee"",""3"":""Sylveon ex"",""4"":""Giratina ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Irida"",""8"":""Mars"",""9"":""Pok\u00e9 Ball"",""10"":""Rare Candy"",""11"":""Red Card"",""12"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3b-55)"",""3"":""(A3b-34)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Sylveon ex Greninja,samz,2025-07-05,Ursiiday's Pocket Weekly #33 • 400 USD Prize,5.0,714.0,9 - 1 - 2,/tournament/6860627727d8bc24cf25d024/player/samz/decklist,/tournament/6860627727d8bc24cf25d024/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Eevee"",""3"":""Sylveon ex"",""4"":""Giratina ex"",""5"":""Cyrus"",""6"":""Professor's Research"",""7"":""Irida"",""8"":""Rare Candy"",""9"":""Pok\u00e9 Ball"",""10"":""Red Card"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3b-55)"",""3"":""(A3b-34)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Sylveon ex Greninja,Pedron,2025-07-11,Pocket Legends League #34 (Season 3) - 50 USD,1.0,142.0,11 - 1 - 1,/tournament/686d257078c544eaa1dc6ad5/player/pedron/decklist,/tournament/686d257078c544eaa1dc6ad5/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Eevee"",""1"":""Sylveon ex"",""2"":""Froakie"",""3"":""Greninja"",""4"":""Giratina ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Rare Candy"",""9"":""Pok\u00e9mon Communication"",""10"":""Red Card"",""11"":""Giant Cape""},""Version"":{""0"":""(A3b-55)"",""1"":""(A3b-34)"",""2"":""(A1-87)"",""3"":""(A1-89)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Sylveon ex Greninja,FrogEX | Guiggs,2025-06-27,"🌋Magma $10,000 Series Soon - $100 USD NEW SET🌿",2.0,280.0,11 - 4 - 0,/tournament/685192ba27d8bc24cf255b9d/player/guiggs/decklist,/tournament/685192ba27d8bc24cf255b9d/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""1""},""Card"":{""0"":""Eevee"",""1"":""Sylveon ex"",""2"":""Froakie"",""3"":""Greninja"",""4"":""Giratina ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Irida"",""8"":""Pok\u00e9 Ball"",""9"":""Rare Candy"",""10"":""Red Card"",""11"":""Pok\u00e9mon Communication"",""12"":""Giant Cape""},""Version"":{""0"":""(A3b-55)"",""1"":""(A3b-34)"",""2"":""(A1-87)"",""3"":""(A1-89)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Sylveon ex Greninja,natsupokepoke,2025-06-28,Ursiiday's Pocket Weekly #32 • 400 USD Prize,5.0,686.0,9 - 2 - 1,/tournament/685724b5c4596e8122360770/player/natsupokepoke/decklist,/tournament/685724b5c4596e8122360770/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""2"",""11"":""1"",""12"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Eevee"",""3"":""Sylveon ex"",""4"":""Giratina ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Mars"",""8"":""Red"",""9"":""Rare Candy"",""10"":""Pok\u00e9 Ball"",""11"":""Red Card"",""12"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3b-55)"",""3"":""(A3b-34)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA""}}"
Sylveon ex Greninja,PGX | Malditto,2025-07-26,Ursiiday's Pocket Weekly #36 • 400 USD Prize,4.0,548.0,10 - 3 - 0,/tournament/687c0f403e7086bfd3b9a722/player/psychotropik/decklist,/tournament/687c0f403e7086bfd3b9a722/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Eevee"",""3"":""Sylveon ex"",""4"":""Giratina ex"",""5"":""Cyrus"",""6"":""Professor's Research"",""7"":""Mars"",""8"":""Pok\u00e9 Ball"",""9"":""Rare Candy"",""10"":""Red Card"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3b-55)"",""3"":""(A3b-34)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Sylveon ex Greninja,FrogEX | painpeko,2025-07-03,🐸FrogEX Weekly Cup #26 • 50 USD Prize🐸,3.0,363.0,10 - 2 - 0,/tournament/683f5254c4596e8122354260/player/painpeko/decklist,/tournament/683f5254c4596e8122354260/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Eevee"",""3"":""Sylveon ex"",""4"":""Giratina ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Rare Candy"",""9"":""Pok\u00e9mon Communication"",""10"":""Red Card"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3b-55)"",""3"":""(A3b-34)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Sylveon ex Greninja,srafaelitocs,2025-07-10,🐸FrogEX Weekly Cup #27 • 50 USD Prize🐸,3.0,315.0,9 - 2 - 1,/tournament/6863cc98c4596e8122366698/player/srafaelitocs/decklist,/tournament/6863cc98c4596e8122366698/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""1"",""8"":""2"",""9"":""2"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Eevee"",""3"":""Sylveon ex"",""4"":""Giratina ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Mars"",""8"":""Pok\u00e9 Ball"",""9"":""Rare Candy"",""10"":""Red Card"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3b-55)"",""3"":""(A3b-34)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Sylveon ex Greninja,Ktech3224,2025-07-04,"🌋Magma $51 USD Weekly Cup × $10,000 Cup Soon🌋",3.0,310.0,10 - 4 - 0,/tournament/685e90f9c4596e812236371a/player/ktech3224/decklist,/tournament/685e90f9c4596e812236371a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Eevee"",""3"":""Sylveon ex"",""4"":""Giratina ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Rare Candy"",""9"":""Red Card"",""10"":""Pok\u00e9mon Communication"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3b-55)"",""3"":""(A3b-34)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Sylveon ex Greninja,Soadmon,2025-07-02,🏆 THE SAGA WEEKLY #13 • 10 USD Prize 🏆,1.0,101.0,10 - 0 - 0,/tournament/685e91cec4596e812236371b/player/soadmon/decklist,/tournament/685e91cec4596e812236371b/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""2"",""6"":""2"",""7"":""2"",""8"":""2"",""9"":""1"",""10"":""1"",""11"":""1""},""Card"":{""0"":""Froakie"",""1"":""Greninja"",""2"":""Eevee"",""3"":""Sylveon ex"",""4"":""Giratina ex"",""5"":""Professor's Research"",""6"":""Cyrus"",""7"":""Pok\u00e9 Ball"",""8"":""Rare Candy"",""9"":""Pok\u00e9mon Communication"",""10"":""Red Card"",""11"":""Giant Cape""},""Version"":{""0"":""(A1-87)"",""1"":""(A1-89)"",""2"":""(A3b-55)"",""3"":""(A3b-34)"",""4"":""(A2b-35)"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA""}}"
Giratina ex Darkrai ex,maims123,2025-07-12,Ursiiday's Pocket Weekly #34 • 400 USD Prize,1.0,572.0,12 - 1 - 1,/tournament/6869a098f43abb4c700a536d/player/maims123/decklist,/tournament/6869a098f43abb4c700a536d/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Sabrina"",""4"":""Cyrus"",""5"":""Red"",""6"":""Guzma"",""7"":""Pok\u00e9mon Center"",""8"":""Mars"",""9"":""Leaf"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Red Card"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Giratina ex Darkrai ex,MW9,2025-07-26,Ursiiday's Pocket Weekly #36 • 400 USD Prize,1.0,548.0,12 - 1 - 1,/tournament/687c0f403e7086bfd3b9a722/player/mw9/decklist,/tournament/687c0f403e7086bfd3b9a722/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""2"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""2"",""10"":""1"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Leaf"",""4"":""Pok\u00e9mon Center"",""5"":""Red"",""6"":""Sabrina"",""7"":""Cyrus"",""8"":""Mars"",""9"":""Pok\u00e9 Ball"",""10"":""Potion"",""11"":""Red Card"",""12"":""Rocky Helmet"",""13"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,Nabrix,2025-07-18,"🌋Magma $51 USD Weekly Cup × $10,000 Cup Soon🌋",1.0,288.0,14 - 1 - 0,/tournament/686e4632f43abb4c700a7615/player/nabrix/decklist,/tournament/686e4632f43abb4c700a7615/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Professor's Research"",""3"":""Pok\u00e9mon Center"",""4"":""Cyrus"",""5"":""Red"",""6"":""Sabrina"",""7"":""Guzma"",""8"":""Leaf"",""9"":""Mars"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Red Card"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
Giratina ex Darkrai ex,TheViice,2025-06-30,🐸FrogEX Eevee Grove • 30 USD Prize🐸,1.0,256.0,11 - 2 - 0,/tournament/6847fced27d8bc24cf25202a/player/theviice/decklist,/tournament/6847fced27d8bc24cf25202a/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""1"",""3"":""2"",""4"":""2"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""2"",""13"":""1""},""Card"":{""0"":""Giratina ex"",""1"":""Darkrai ex"",""2"":""Nihilego"",""3"":""Pok\u00e9mon Center"",""4"":""Professor's Research"",""5"":""Guzma"",""6"":""Cyrus"",""7"":""Mars"",""8"":""Leaf"",""9"":""Sabrina"",""10"":""Pok\u00e9 Ball"",""11"":""Red Card"",""12"":""Poison Barb"",""13"":""Giant Cape""},""Version"":{""0"":""(A2b-35)"",""1"":""(A2-110)"",""2"":""(A3a-42)"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA""}}"
Giratina ex Darkrai ex,Criado,2025-07-05,Ursiiday's Pocket Weekly #33 • 400 USD Prize,3.0,714.0,11 - 1 - 1,/tournament/6860627727d8bc24cf25d024/player/criado/decklist,/tournament/6860627727d8bc24cf25d024/details,"{""Amount"":{""0"":""2"",""1"":""2"",""2"":""2"",""3"":""1"",""4"":""1"",""5"":""1"",""6"":""1"",""7"":""1"",""8"":""1"",""9"":""1"",""10"":""2"",""11"":""1"",""12"":""1"",""13"":""2"",""14"":""1""},""Card"":{""0"":""Darkrai ex"",""1"":""Giratina ex"",""2"":""Professor's Research"",""3"":""Sabrina"",""4"":""Cyrus"",""5"":""Red"",""6"":""Guzma"",""7"":""Pok\u00e9mon Center"",""8"":""Mars"",""9"":""Leaf"",""10"":""Pok\u00e9 Ball"",""11"":""Potion"",""12"":""Red Card"",""13"":""Rocky Helmet"",""14"":""Giant Cape""},""Version"":{""0"":""(A2-110)"",""1"":""(A2b-35)"",""2"":""NA"",""3"":""NA"",""4"":""NA"",""5"":""NA"",""6"":""NA"",""7"":""NA"",""8"":""NA"",""9"":""NA"",""10"":""NA"",""11"":""NA"",""12"":""NA"",""13"":""NA"",""14"":""NA""}}"
